Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Evan Sisk,Pittsburgh Pirates,0,11.3,2.38,0.3265,0.0816,2.17,3.86
Will Warren,New York Yankees,7,37.7,2.39,0.3026,0.0526,2.79,3.34
Shota Imanaga,Chicago Cubs,7,41.3,2.4,0.2704,0.0629,2.73,3.2
Hoby Milner,Chicago Cubs,0,15.0,2.4,0.0862,0.069,5.41,4.54
Jovani Morán,Boston Red Sox,0,18.7,2.41,0.2105,0.1316,4.59,4.35
Zach Eflin,Baltimore Orioles,1,3.7,2.45,0.4118,0.1176,4.5,4.27
José Fermin,Los Angeles Angels,0,3.7,2.45,0.2857,0.0,6.14,4.37
Cade Horton,Chicago Cubs,2,7.3,2.45,0.1538,0.0769,4.64,4.3
Erik Sabrowski,Cleveland Guardians,0,14.7,2.45,0.4211,0.1053,1.98,3.7
Burch Smith,Detroit Tigers,0,7.3,2.45,0.3548,0.0968,1.5,3.91
Zack Wheeler,Philadelphia Phillies,2,11.0,2.45,0.3256,0.1163,1.96,3.83
Michael McGreevy,St. Louis Cardinals,7,39.3,2.52,0.1633,0.0544,4.18,4.2
Ryan Helsley,Baltimore Orioles,0,10.7,2.53,0.3261,0.1522,2.3,3.9
Noah Schultz,Chicago White Sox,4,21.3,2.53,0.2353,0.1412,3.56,4.0
Tyler Glasnow,Los Angeles Dodgers,6,38.7,2.56,0.3264,0.0903,3.06,3.48
Aaron Ashby,Milwaukee Brewers,1,21.0,2.57,0.3696,0.1413,2.38,3.59
Chad Patrick,Milwaukee Brewers,4,28.0,2.57,0.1404,0.114,4.32,4.28
Kai-Wei Teng,Houston Astros,1,21.0,2.57,0.2439,0.0854,4.09,4.19
Emerson Hancock,Seattle Mariners,7,41.7,2.59,0.2893,0.0377,3.69,3.86
Eli Morgan,Kansas City Royals,0,10.3,2.61,0.2,0.1333,5.65,4.49
Richard Lovelady,Washington Nationals,0,13.7,2.63,0.1935,0.1452,4.31,4.26
Drew Rasmussen,Tampa Bay Rays,6,30.7,2.64,0.2623,0.041,3.66,3.95
Chase Burns,Cincinnati Reds,6,34.0,2.65,0.2847,0.0876,3.82,4.0
Max Meyer,Miami Marlins,7,37.0,2.68,0.2597,0.0844,2.98,3.46
Seth Lugo,Kansas City Royals,7,43.7,2.68,0.2126,0.0747,2.64,3.07
Garrett Acton,Minnesota Twins,0,6.7,2.7,0.3214,0.1071,2.24,4.03
Nolan Hoffman,Philadelphia Phillies,0,3.3,2.7,0.1333,0.0667,2.84,4.17
Spencer Miles,Toronto Blue Jays,0,16.7,2.7,0.2206,0.0735,3.8,4.12
Jack Perkins,Athletics,0,13.3,2.7,0.3091,0.0545,1.71,3.69
Tarik Skubal,Detroit Tigers,7,43.3,2.7,0.2711,0.0361,2.15,2.73
Grant Taylor,Chicago White Sox,4,16.7,2.7,0.3425,0.0822,1.5,3.49
Gavin Williams,Cleveland Guardians,7,43.3,2.7,0.3099,0.1111,3.88,3.98
Sean Burke,Chicago White Sox,5,39.7,2.72,0.2051,0.0513,3.19,3.55
Taylor Clarke,Arizona Diamondbacks,0,16.3,2.76,0.127,0.0317,3.69,4.1
Jimmy Herget,Colorado Rockies,3,13.0,2.77,0.2642,0.0377,2.68,3.91
Will Klein,Los Angeles Dodgers,0,13.0,2.77,0.2727,0.0727,1.75,3.71
Lake Bachar,Miami Marlins,0,16.0,2.81,0.3016,0.1111,3.7,4.1
Jacob Misiorowski,Milwaukee Brewers,7,38.0,2.84,0.3806,0.0968,2.98,3.45
Tomoyuki Sugano,Colorado Rockies,6,31.7,2.84,0.1603,0.0687,4.72,4.5
Gus Varland,Washington Nationals,0,12.7,2.84,0.2545,0.0545,2.67,3.92
Keaton Winn,San Francisco Giants,0,12.7,2.84,0.2708,0.1042,2.27,3.83
Taj Bradley,Minnesota Twins,7,41.0,2.85,0.2529,0.0862,3.82,3.96
Mitch Keller,Pittsburgh Pirates,7,41.0,2.85,0.1902,0.0736,2.89,3.32
Yoshinobu Yamamoto,Los Angeles Dodgers,6,37.7,2.87,0.2177,0.0612,3.62,3.85
Hogan Harris,Athletics,0,18.7,2.89,0.2159,0.1818,5.23,4.55
Cristopher Sánchez,Philadelphia Phillies,7,40.3,2.9,0.2778,0.0722,2.59,3.14
Casey Mize,Detroit Tigers,6,31.0,2.9,0.2734,0.0859,2.88,3.54
Bryan Baker,Tampa Bay Rays,0,12.3,2.92,0.2857,0.0612,2.65,3.92
JR Ritchie,Atlanta Braves,2,12.3,2.92,0.2157,0.1176,5.98,4.6
Gabe Speier,Seattle Mariners,0,12.3,2.92,0.2143,0.0893,3.71,4.14
Randy Vásquez,San Diego Padres,6,33.7,2.94,0.2482,0.0803,3.44,3.79
Michael King,San Diego Padres,7,39.7,2.95,0.2453,0.1132,3.82,3.97
Robbie Ray,San Francisco Giants,7,39.7,2.95,0.2548,0.0892,4.47,4.4
Nolan McLean,New York Mets,7,39.3,2.97,0.3333,0.0719,2.12,2.85
Janson Junk,Miami Marlins,6,33.0,3.0,0.1579,0.0602,3.47,3.82
George Kirby,Seattle Mariners,7,45.0,3.0,0.191,0.0618,3.65,3.8
Luis Mey,Cincinnati Reds,0,3.0,3.0,0.3846,0.1538,7.14,4.39
Alan Rangel,Philadelphia Phillies,0,3.0,3.0,0.4167,0.0,1.5,4.11
Blade Tidwell,San Francisco Giants,0,12.0,3.0,0.2128,0.0638,3.56,4.11
Garrett Whitlock,Boston Red Sox,0,12.0,3.0,0.2549,0.098,4.39,4.28
Ryan Weathers,New York Yankees,7,38.7,3.03,0.2848,0.0633,3.6,3.83
Eduardo Rodriguez,Arizona Diamondbacks,6,32.7,3.03,0.1538,0.1119,4.85,4.58
Sandy Alcantara,Miami Marlins,7,47.3,3.04,0.1606,0.0777,3.94,4.01
Dylan Cease,Toronto Blue Jays,7,38.3,3.05,0.3373,0.1084,2.12,2.89
Edward Cabrera,Chicago Cubs,6,35.3,3.06,0.2014,0.0833,3.7,3.93
Connor Phillips,Cincinnati Reds,0,17.7,3.06,0.2317,0.2317,5.46,4.61
Cole Sulser,Tampa Bay Rays,1,17.7,3.06,0.1772,0.1013,3.65,4.07
Dennis Santana,Pittsburgh Pirates,0,14.7,3.07,0.1639,0.1311,5.39,4.53
Fernando Cruz,New York Yankees,0,11.7,3.09,0.3585,0.1698,4.68,4.33
Zack Kelly,Boston Red Sox,0,11.7,3.09,0.2174,0.0435,3.05,4.02
Jack Kochanowicz,Los Angeles Angels,6,35.0,3.09,0.1633,0.1224,3.77,3.97
Joe Mantiply,Toronto Blue Jays,0,11.7,3.09,0.32,0.06,2.54,3.92
Ranger Suarez,Boston Red Sox,6,35.0,3.09,0.2197,0.0682,3.37,3.74
Kevin Gausman,Toronto Blue Jays,7,40.7,3.1,0.2484,0.0497,3.36,3.65
Shane McClanahan,Tampa Bay Rays,6,29.0,3.1,0.2479,0.1074,2.86,3.58
Caleb Thielbar,Chicago Cubs,0,8.7,3.12,0.2895,0.1316,5.33,4.41
Michael Wacha,Kansas City Royals,6,37.3,3.13,0.223,0.0946,3.97,4.08
Jack Dreyer,Los Angeles Dodgers,0,14.3,3.14,0.2982,0.0877,2.93,3.93
Sam Bachman,Los Angeles Angels,0,17.0,3.18,0.2647,0.1471,3.55,4.05
Carter Baumler,Texas Rangers,0,5.7,3.18,0.2222,0.2222,7.02,4.51
Erik Miller,San Francisco Giants,0,11.3,3.18,0.3542,0.125,1.73,3.77
Landen Roupp,San Francisco Giants,7,39.7,3.18,0.2704,0.1006,2.66,3.2
Jesse Scholtens,Tampa Bay Rays,1,22.7,3.18,0.1809,0.0638,3.84,4.1
Chase Silseth,Los Angeles Angels,0,11.3,3.18,0.1852,0.1852,5.17,4.42
Paul Skenes,Pittsburgh Pirates,7,34.0,3.18,0.2932,0.0526,3.17,3.64
Aaron Civale,Athletics,6,30.7,3.23,0.1818,0.0606,3.73,3.98
Erick Fedde,Chicago White Sox,4,33.3,3.24,0.1642,0.0821,4.94,4.63
Paxton Schultz,Washington Nationals,0,11.0,3.27,0.2245,0.0204,4.05,4.21
Bryan King,Houston Astros,0,13.7,3.29,0.2167,0.0833,2.99,3.96
Grant Anderson,Milwaukee Brewers,0,16.3,3.31,0.2419,0.0968,4.0,4.18
Framber Valdez,Detroit Tigers,7,40.3,3.35,0.185,0.0809,3.39,3.67
Jack Anderson,Boston Red Sox,0,8.0,3.38,0.1875,0.0625,4.01,4.22
Coleman Crow,Milwaukee Brewers,1,5.3,3.38,0.1905,0.0476,2.2,4.07
Chase Dollander,Colorado Rockies,1,37.3,3.38,0.2692,0.0769,3.49,3.78
Dietrich Enns,Baltimore Orioles,0,5.3,3.38,0.3478,0.2174,2.95,4.13
Robert Garcia,Texas Rangers,0,8.0,3.38,0.1765,0.2059,4.26,4.25
Mason Montgomery,Pittsburgh Pirates,2,13.3,3.38,0.3793,0.1207,2.39,3.84
Payton Tolle,Boston Red Sox,2,10.7,3.38,0.3571,0.119,2.95,4.02
Reynaldo López,Atlanta Braves,5,23.7,3.42,0.2178,0.1089,5.0,4.55
Tyler Wells,Baltimore Orioles,0,18.3,3.44,0.2368,0.0526,3.41,3.99
Albert Suárez,Baltimore Orioles,0,15.7,3.45,0.1364,0.1364,6.2,4.76
Paul Blackburn,New York Yankees,0,13.0,3.46,0.1607,0.0714,2.68,3.91
Keider Montero,Detroit Tigers,6,33.7,3.48,0.188,0.0526,3.44,3.79
Clayton Beeter,Washington Nationals,0,10.3,3.48,0.1957,0.1739,6.53,4.64
Kyle Freeland,Colorado Rockies,4,20.7,3.48,0.1954,0.0575,4.06,4.18
Tim Mayza,Philadelphia Phillies,1,18.0,3.5,0.24,0.0933,3.92,4.15
Brock Burke,Cincinnati Reds,0,15.3,3.52,0.2754,0.1014,2.23,3.73
Peter Lambert,Houston Astros,3,15.3,3.52,0.2879,0.1061,2.42,3.78
Freddy Peralta,New York Mets,7,38.3,3.52,0.2561,0.0976,3.71,3.91
Wandy Peralta,San Diego Padres,0,15.3,3.52,0.2,0.0769,5.16,4.48
Cade Smith,Cleveland Guardians,0,15.3,3.52,0.2769,0.0615,2.42,3.78
David Bednar,New York Yankees,0,12.7,3.55,0.2295,0.082,2.35,3.85
Bailey Ober,Minnesota Twins,7,38.0,3.55,0.1847,0.0828,4.17,4.2
Peyton Pallette,Cleveland Guardians,0,12.7,3.55,0.2364,0.1273,4.24,4.25
Matt Strahm,Kansas City Royals,0,12.7,3.55,0.2545,0.1091,4.64,4.33
Ryan Thompson,Arizona Diamondbacks,0,12.7,3.55,0.1346,0.1154,5.74,4.57
Kevin Ginkel,Arizona Diamondbacks,0,15.0,3.6,0.2903,0.0645,2.41,3.79
Brandon Woodruff,Milwaukee Brewers,6,30.0,3.6,0.2066,0.0579,4.01,4.13
Patrick Corbin,Toronto Blue Jays,5,24.7,3.65,0.1961,0.0686,4.31,4.28
Michael Petersen,Miami Marlins,0,12.3,3.65,0.2549,0.098,3.3,4.05
Abner Uribe,Milwaukee Brewers,0,12.3,3.65,0.28,0.06,2.65,3.92
Joey Cantillo,Cleveland Guardians,7,34.3,3.67,0.2483,0.1103,4.42,4.35
Jonathan Loáisiga,Arizona Diamondbacks,0,14.7,3.68,0.1967,0.0492,3.21,4.0
Zach Pop,Philadelphia Phillies,1,7.3,3.68,0.1935,0.0968,3.14,4.11
George Soriano,St. Louis Cardinals,0,14.7,3.68,0.1935,0.129,4.23,4.25
Braxton Ashcraft,Pittsburgh Pirates,6,34.0,3.71,0.2826,0.087,3.14,3.62
Andre Pallante,St. Louis Cardinals,6,31.3,3.73,0.1884,0.1014,4.67,4.47
Kris Bubic,Kansas City Royals,6,33.7,3.74,0.2555,0.1241,3.82,4.01
Joe Ryan,Minnesota Twins,7,38.3,3.76,0.2516,0.0581,2.98,3.44
Lucas Erceg,Kansas City Royals,0,14.3,3.77,0.2241,0.1724,3.42,4.05
Justin Topa,Minnesota Twins,0,14.3,3.77,0.1475,0.0984,4.95,4.42
Isaac Mattson,Pittsburgh Pirates,0,16.7,3.78,0.1667,0.125,3.32,3.99
Connelly Early,Boston Red Sox,7,35.7,3.79,0.2053,0.1126,4.91,4.64
Brad Lord,Washington Nationals,0,23.7,3.8,0.1569,0.0588,4.45,4.33
Cade Cavalli,Washington Nationals,7,30.7,3.82,0.2657,0.0979,2.85,3.53
Shane Drohan,Milwaukee Brewers,1,11.7,3.86,0.1698,0.0943,2.88,3.98
Kevin Kelly,Tampa Bay Rays,0,14.0,3.86,0.2264,0.0755,3.42,4.06
Connor Prielipp,Minnesota Twins,3,14.0,3.86,0.2679,0.0893,4.14,4.22
Walbert Ureña,Los Angeles Angels,3,16.3,3.86,0.2152,0.1646,4.24,4.25
JoJo Romero,St. Louis Cardinals,0,16.0,3.94,0.194,0.0896,5.26,4.52
Seranthony Domínguez,Chicago White Sox,0,13.7,3.95,0.2833,0.15,5.92,4.63
Jordan Hicks,Chicago White Sox,0,13.7,3.95,0.1212,0.1818,4.6,4.33
Casey Legumina,Tampa Bay Rays,0,13.7,3.95,0.1639,0.0656,3.21,4.01
Jeffrey Springs,Athletics,7,38.7,3.96,0.2215,0.0759,4.43,4.37
Mick Abel,Minnesota Twins,3,20.3,3.98,0.2473,0.1075,2.79,3.76
Sean Newcomb,Chicago White Sox,0,18.0,4.0,0.2125,0.1,2.58,3.75
Scott Barlow,Athletics,0,15.7,4.02,0.2,0.1231,5.44,4.56
Logan Gilbert,Seattle Mariners,7,38.0,4.03,0.2437,0.05,3.32,3.66
Ryan Rolison,Chicago Cubs,0,6.7,4.05,0.2,0.04,4.04,4.23
Jose Quintana,Colorado Rockies,5,24.3,4.07,0.1143,0.1048,6.3,5.08
Tanner Bibee,Cleveland Guardians,7,35.3,4.08,0.2092,0.0915,4.36,4.31
Dean Kremer,Baltimore Orioles,2,11.0,4.09,0.3721,0.0465,5.5,4.48
Connor Seabold,Detroit Tigers,0,11.0,4.09,0.22,0.1,5.14,4.41
Paul Sewald,Arizona Diamondbacks,0,11.0,4.09,0.3095,0.0714,5.14,4.41
Grant Wolfram,Baltimore Orioles,0,11.0,4.09,0.3529,0.0196,1.5,3.75
Ryan Yarbrough,New York Yankees,0,11.0,4.09,0.1739,0.087,4.5,4.3
Anthony Nunez,Baltimore Orioles,0,15.3,4.11,0.2687,0.0746,3.46,4.05
PJ Poulin,Washington Nationals,4,15.3,4.11,0.1515,0.1212,6.14,4.73
Brent Suter,Los Angeles Angels,1,19.7,4.12,0.2405,0.1013,4.41,4.3
Pierce Johnson,Cincinnati Reds,0,13.0,4.15,0.2281,0.0702,4.06,4.21
Blake Treinen,Los Angeles Dodgers,0,8.7,4.15,0.2308,0.0769,5.1,4.37
Shawn Armstrong,Cleveland Guardians,0,10.7,4.22,0.2766,0.1489,5.39,4.45
Craig Kimbrel,New York Mets,0,6.3,4.26,0.3077,0.1154,2.03,4.02
Cody Laweryson,Minnesota Twins,0,6.3,4.26,0.3077,0.0769,2.51,4.07
Christian Scott,New York Mets,2,6.3,4.26,0.3103,0.1724,5.67,4.4
Ryan Walker,San Francisco Giants,0,12.7,4.26,0.2321,0.1071,3.53,4.1
Jacob Webb,Chicago Cubs,0,12.7,4.26,0.2542,0.1186,5.51,4.52
Reid Detmers,Los Angeles Angels,7,40.0,4.28,0.2619,0.0536,2.81,3.29
J.T. Ginn,Athletics,5,29.3,4.3,0.187,0.1138,4.88,4.56
Logan Webb,San Francisco Giants,7,44.0,4.3,0.2021,0.0798,3.46,3.67
Jake Woodford,Milwaukee Brewers,0,14.7,4.3,0.1692,0.0308,2.93,3.93
Sonny Gray,Boston Red Sox,5,23.0,4.3,0.1313,0.0505,4.49,4.34
Steven Matz,Tampa Bay Rays,6,31.3,4.31,0.2126,0.0866,5.05,4.67
Grant Holmes,Atlanta Braves,7,37.3,4.34,0.1812,0.1062,5.04,4.74
Aaron Bummer,Atlanta Braves,0,10.3,4.35,0.1667,0.0833,6.82,4.69
Cade Povich,Baltimore Orioles,2,16.3,4.41,0.1618,0.0735,5.1,4.48
Colin Rea,Chicago Cubs,4,32.7,4.41,0.2113,0.0634,3.41,3.8
Jameson Taillon,Chicago Cubs,6,34.7,4.41,0.2199,0.0922,5.94,5.22
Zac Gallen,Arizona Diamondbacks,7,32.3,4.45,0.1418,0.0709,3.63,3.92
Eury Pérez,Miami Marlins,7,36.3,4.46,0.2468,0.1013,4.63,4.48
Luis Severino,Athletics,7,38.3,4.46,0.2469,0.142,4.36,4.32
Shane Baz,Baltimore Orioles,6,34.0,4.5,0.1933,0.0733,3.73,3.95
Hunter Bigge,Tampa Bay Rays,0,8.0,4.5,0.1429,0.2,6.14,4.5
Jeremiah Estrada,San Diego Padres,0,8.0,4.5,0.3333,0.1515,2.26,3.99
Didier Fuentes,Atlanta Braves,1,10.0,4.5,0.2791,0.0698,3.24,4.08
Jaden Hill,Colorado Rockies,0,12.0,4.5,0.2203,0.1525,4.31,4.26
Matthew Liberatore,St. Louis Cardinals,7,36.0,4.5,0.1456,0.0823,5.83,5.2
Steven Okert,Houston Astros,0,14.0,4.5,0.1579,0.1053,5.0,4.42
Nick Pivetta,San Diego Padres,4,16.0,4.5,0.3636,0.0909,1.5,3.52
Cal Quantrill,Texas Rangers,0,10.0,4.5,0.225,0.1,3.84,4.18
Elmer Rodríguez,New York Yankees,1,4.0,4.5,0.15,0.2,5.39,4.33
Lucas Sims,Chicago White Sox,0,10.0,4.5,0.2174,0.1522,4.84,4.35
Brad Keller,Philadelphia Phillies,0,13.7,4.61,0.2727,0.0727,3.94,4.18
Bryan Woo,Seattle Mariners,7,41.0,4.61,0.1747,0.0361,4.21,4.22
Cole Sands,Minnesota Twins,0,11.7,4.63,0.22,0.08,4.51,4.3
John Schreiber,Kansas City Royals,0,11.7,4.63,0.0962,0.1346,6.57,4.7
Kyle Backhus,Philadelphia Phillies,1,9.7,4.66,0.2439,0.0244,4.07,4.22
MacKenzie Gore,Texas Rangers,7,34.7,4.67,0.298,0.1192,4.06,4.14
Matt Festa,Cleveland Guardians,0,15.3,4.7,0.2154,0.0462,3.79,4.13
Michael Soroka,Arizona Diamondbacks,6,30.7,4.7,0.2647,0.0662,3.24,3.73
Kumar Rocker,Texas Rangers,6,28.7,4.71,0.189,0.0787,3.98,4.12
Trevor Rogers,Baltimore Orioles,6,30.3,4.75,0.203,0.0752,3.73,3.99
Nathan Eovaldi,Texas Rangers,7,39.7,4.76,0.2254,0.0578,5.03,4.77
